localTableID,URL,moby_work_name,Category,platform,Master ID,Amazon_ID,Amazon_Search_Keywords,ebay_Search_Keywords,ebay_id,minimum_price_US$,
9464, https://www.amazon.com/dp/B00004SVU8/?tag=mobygames02-20&amp;aod=1,roundball-2-on-2-challenge,amazon_ID,,83,B00004SVU8,,,,0,
9474, https://www.amazon.com/dp/B00005ME6J/?tag=mobygames02-20&amp;aod=1,rugrats-castle-capers,amazon_ID,,3376,B00005ME6J,,,,0,
9478, https://www.amazon.com/dp/B00006IKCJ/?tag=mobygames02-20&amp;aod=1,rugrats-i-gotta-go-party,amazon_ID,,3377,B00006IKCJ,,,,0,
9480, https://www.amazon.com/dp/B00004U4QG/?tag=mobygames02-20&amp;aod=1,rugrats-in-paris-the-movie_,amazon_ID,,2692,B00004U4QG,,,,0,
9482, https://www.amazon.com/dp/B000035XG0/?tag=mobygames02-20&amp;aod=1,rugrats-movie,amazon_ID,,2331,B000035XG0,,,,0,
9484, https://www.amazon.com/dp/B00001XDTM/?tag=mobygames02-20&amp;aod=1,rugrats-movie,amazon_ID,,2331,B00001XDTM,,,,0,
9486, https://www.amazon.com/dp/B00001XDTU/?tag=mobygames02-20&amp;aod=1,rugrats-time-travelers,amazon_ID,,2693,B00001XDTU,,,,0,
9488, https://www.amazon.com/dp/B00004S99W/?tag=mobygames02-20&amp;aod=1,rugrats-totally-angelica_,amazon_ID,,2694,B00004S99W,,,,0,
9496, https://www.amazon.com/dp/B00005ME6I/?tag=mobygames02-20&amp;aod=1,sabans-power-rangers-time-force,amazon_ID,,3378,B00005ME6I,,,,0,
9500, https://www.amazon.com/dp/B0001ZZNMY/?tag=mobygames02-20&amp;aod=1,sabre-wulf_,amazon_ID,,3379,B0001ZZNMY,,,,0,
9504, https://www.amazon.com/dp/B000066RKB/?tag=mobygames02-20&amp;aod=1,sabrina-the-teenage-witch-potion-commotion,amazon_ID,,3380,B000066RKB,,,,0,
9506, https://www.amazon.com/dp/B00005V3F5/?tag=mobygames02-20&amp;aod=1,salt-lake-2002_,amazon_ID,,3381,B00005V3F5,,,,0,
9510, https://www.amazon.com/dp/B00006ZCD9/?tag=mobygames02-20&amp;aod=1,samurai-jack-the-amulet-of-time,amazon_ID,,3383,B00006ZCD9,,,,0,
9512, https://www.amazon.com/dp/B000I3MIC2/?tag=mobygames02-20&amp;aod=1,samurai-shodown,amazon_ID,,2232,B000I3MIC2,,,,0,
9517, https://www.amazon.com/dp/B00002SW2R/?tag=mobygames02-20&amp;aod=1,samurai-shodown,amazon_ID,,2232,B00002SW2R,,,,0,
9535, https://www.amazon.com/dp/B0001XASJ4/?tag=mobygames02-20&amp;aod=1,samurai-warriors,amazon_ID,,4173,B0001XASJ4,,,,0,
9537, https://www.amazon.com/dp/B00026IKUO/?tag=mobygames02-20&amp;aod=1,samurai-warriors,amazon_ID,,4173,B00026IKUO,,,,0,
9541, https://www.amazon.com/dp/B00004TTTT/?tag=mobygames02-20&amp;aod=1,san-francisco-rush-2049_,amazon_ID,,2698,B00004TTTT,,,,0,
9558, https://www.amazon.com/dp/B00005YVTU/?tag=mobygames02-20&amp;aod=1,savage-skies,amazon_ID,,4174,B00005YVTU,,,,0,
9561, https://www.amazon.com/dp/B0002CTTO4/?tag=mobygames02-20&amp;aod=1,scaler,amazon_ID,,4105,B0002CTTO4,,,,0,
9563, https://www.amazon.com/dp/B0002CTTMQ/?tag=mobygames02-20&amp;aod=1,scaler,amazon_ID,,4105,B0002CTTMQ,,,,0,
9565, https://www.amazon.com/dp/B0002CTTK8/?tag=mobygames02-20&amp;aod=1,scaler,amazon_ID,,4105,B0002CTTK8,,,,0,
9574, https://www.amazon.com/dp/B00015HWTG/?tag=mobygames02-20&amp;aod=1,scooby-doo-2-monsters-unleashed,amazon_ID,,3385,B00015HWTG,,,,0,
9576, https://www.amazon.com/dp/B00005ME6H/?tag=mobygames02-20&amp;aod=1,scooby-doo-and-the-cyber-chase_,amazon_ID,,3386,B00005ME6H,,,,0,
9578, https://www.amazon.com/dp/B00004U3GJ/?tag=mobygames02-20&amp;aod=1,scooby-doo-classic-creep-capers,amazon_ID,,2699,B00004U3GJ,,,,0,
9582, https://www.amazon.com/dp/B0000631W6/?tag=mobygames02-20&amp;aod=1,scooby-doo_,amazon_ID,,3384,B0000631W6,,,,0,
9588, https://www.amazon.com/dp/B00005Y3ZX/?tag=mobygames02-20&amp;aod=1,scorpion-king-sword-of-osiris,amazon_ID,,3536,B00005Y3ZX,,,,0,
9599, https://www.amazon.com/dp/B00004SW2E/?tag=mobygames02-20&amp;aod=1,scud-the-disposable-assassin,amazon_ID,,10,B00004SW2E,,,,0,
9603, https://www.amazon.com/dp/B000H5U5DK/?tag=mobygames02-20&amp;aod=1,scurge-hive,amazon_ID,,3388,B000H5U5DK,,,,0,
9626, https://www.amazon.com/dp/B0039A6JBW/?tag=mobygames02-20&amp;aod=1,search-for-the-titanic,amazon_ID,,1671,B0039A6JBW,,,,0,
9632, https://www.amazon.com/dp/B0002CHJ5K/?tag=mobygames02-20&amp;aod=1,second-sight,amazon_ID,,4199,B0002CHJ5K,,,,0,
9638, https://www.amazon.com/dp/B0002CHJ50/?tag=mobygames02-20&amp;aod=1,second-sight,amazon_ID,,4199,B0002CHJ50,,,,0,
9642, https://www.amazon.com/dp/B000BL2AOW/?tag=mobygames02-20&amp;aod=1,secret-agent-barbie,amazon_ID,,319,B000BL2AOW,,,,0,
9647, https://www.amazon.com/gp/product/1930235321/104-2346128-6589564?v=glance&amp;n=283155,secret-of-monkey-island,amazon_ID,,34,1930235321,,,,#N/A,
9652, https://www.amazon.com/dp/B0002ZCLWS/?tag=mobygames02-20&amp;aod=1,sega-superstars,amazon_ID,,4235,B0002ZCLWS,,,,0,
9655, https://www.amazon.com/dp/B00015HWU0/?tag=mobygames02-20&amp;aod=1,serious-sam,amazon_ID,,3392,B00015HWU0,,,,0,
9677, https://www.amazon.com/dp/B00009YXE0/?tag=mobygames02-20&amp;aod=1,seven-samurai-20xx,amazon_ID,,715,B00009YXE0,,,,0,
9686, https://www.amazon.com/dp/B00029QQNY/?tag=mobygames02-20&amp;aod=1,shadow-hearts-covenant,amazon_ID,,169,B00029QQNY,,,,0,
9688, https://www.amazon.com/dp/B00002ST5D/?tag=mobygames02-20&amp;aod=1,shadowgate-classic,amazon_ID,,2703,B00002ST5D,,,,0,
9705, https://www.amazon.com/dp/B0001ZZNN8/?tag=mobygames02-20&amp;aod=1,shaman-king-master-of-spirits,amazon_ID,,3395,B0001ZZNN8,,,,0,
9714, https://www.amazon.com/dp/B00001ZUKW/?tag=mobygames02-20&amp;aod=1,shamus,amazon_ID,,2704,B00001ZUKW,,,,0,
9718, https://www.amazon.com/dp/B00002ST5U/?tag=mobygames02-20&amp;aod=1,shanghai-pocket,amazon_ID,,2705,B00002ST5U,,,,0,
9720, https://www.amazon.com/dp/B001CMOYOS/?tag=mobygames02-20&amp;aod=1,shanghai__,amazon_ID,,2235,B001CMOYOS,,,,0,
9722, https://www.amazon.com/dp/B00005V6B6/?tag=mobygames02-20&amp;aod=1,shantae,amazon_ID,,2706,B00005V6B6,,,,0,
9733, https://www.amazon.com/dp/B00002STYU/?tag=mobygames02-20&amp;aod=1,shaq-fu,amazon_ID,,2236,B00002STYU,,,,0,
9737, https://www.amazon.com/dp/B002KIC9SQ/?tag=mobygames02-20&amp;aod=1,shaun-palmers-pro-snowboarder_,amazon_ID,,3398,B002KIC9SQ,,,,0,
9739, https://www.amazon.com/dp/B00005NOFR/?tag=mobygames02-20&amp;aod=1,shaun-palmers-pro-snowboarder__,amazon_ID,,2707,B00005NOFR,,,,0,
9741, https://www.amazon.com/dp/B001B1W3JS/?tag=mobygames02-20&amp;aod=1,shaun-white-snowboarding-road-trip,amazon_ID,,4076,B001B1W3JS,,,,0,
9743, https://www.amazon.com/dp/B001B1W3KM/?tag=mobygames02-20&amp;aod=1,shaun-white-snowboarding-road-trip,amazon_ID,,4076,B001B1W3KM,,,,0,
9745, https://www.amazon.com/dp/B001UDJEMQ/?tag=mobygames02-20&amp;aod=1,sherlock-holmes-vs-jack-the-ripper,amazon_ID,,349,B001UDJEMQ,,,,0,
9757, https://www.amazon.com/dp/B000784XG2/?tag=mobygames02-20&amp;aod=1,shin-megami-tensei-digital-devil-saga-2,amazon_ID,,252,B000784XG2,,,,0,
9761, https://www.amazon.com/dp/B00008KTRS/?tag=mobygames02-20&amp;aod=1,shin-megami-tensei-digital-devil-saga,amazon_ID,,1377,B00008KTRS,,,,0,
9765, https://www.amazon.com/dp/B00024W1U6/?tag=mobygames02-20&amp;aod=1,shin-megami-tensei-nocturne,amazon_ID,,#N/A,B00024W1U6,,,,0,
9769, https://www.amazon.com/dp/B000035XMQ/?tag=mobygames02-20&amp;aod=1,shining-force-ii,amazon_ID,,1290,B000035XMQ,,,,0,
9777, https://www.amazon.com/dp/B0009PEX0O/?tag=mobygames02-20&amp;aod=1,shining-force-iii,amazon_ID,,1176,B0009PEX0O,,,,0,
9779, https://www.amazon.com/dp/B0001XALPA/?tag=mobygames02-20&amp;aod=1,shining-force-resurrection-of-the-dark-dragon,amazon_ID,,3399,B0001XALPA,,,,0,
9783, https://www.amazon.com/dp/B000035XMR/?tag=mobygames02-20&amp;aod=1,shining-in-the-darkness,amazon_ID,,686,B000035XMR,,,,0,
9789, https://www.amazon.com/dp/B0000ZG48M/?tag=mobygames02-20&amp;aod=1,shining-soul-ii,amazon_ID,,3401,B0000ZG48M,,,,0,
9793, https://www.amazon.com/dp/B00009YXE4/?tag=mobygames02-20&amp;aod=1,shining-soul,amazon_ID,,3400,B00009YXE4,,,,0,
9803, https://www.amazon.com/dp/B00006JC3W/?tag=mobygames02-20&amp;aod=1,shox,amazon_ID,,4161,B00006JC3W,,,,0,
9805, https://www.amazon.com/dp/B0001I9YDU/?tag=mobygames02-20&amp;aod=1,shrek-2-beg-for-mercy,amazon_ID,,3404,B0001I9YDU,,,,0,
9807, https://www.amazon.com/dp/B00005BZCA/?tag=mobygames02-20&amp;aod=1,shrek-2,amazon_ID,,4274,B00005BZCA,,,,0,
9809, https://www.amazon.com/dp/B00005BZC7/?tag=mobygames02-20&amp;aod=1,shrek-2,amazon_ID,,4274,B00005BZC7,,,,0,
9813, https://www.amazon.com/dp/B00005BZCC/?tag=mobygames02-20&amp;aod=1,shrek-2,amazon_ID,,4274,B00005BZCC,,,,0,
9815, https://www.amazon.com/dp/B00005BZCE/?tag=mobygames02-20&amp;aod=1,shrek-2__,amazon_ID,,3403,B00005BZCE,,,,0,
9817, https://www.amazon.com/dp/B00005J38Z/?tag=mobygames02-20&amp;aod=1,shrek-fairy-tale-freakdown,amazon_ID,,2708,B00005J38Z,,,,0,
9819, https://www.amazon.com/dp/B00006JBSA/?tag=mobygames02-20&amp;aod=1,shrek-hassle-at-the-castle,amazon_ID,,3407,B00006JBSA,,,,0,
9821, https://www.amazon.com/dp/B00009M984/?tag=mobygames02-20&amp;aod=1,shrek-reekin-havoc,amazon_ID,,3408,B00009M984,,,,0,
9823, https://www.amazon.com/dp/B0008GJRTQ/?tag=mobygames02-20&amp;aod=1,shrek-superslam,amazon_ID,,4304,B0008GJRTQ,,,,0,
9825, https://www.amazon.com/dp/B0008GJRSW/?tag=mobygames02-20&amp;aod=1,shrek-superslam,amazon_ID,,4304,B0008GJRSW,,,,0,
9829, https://www.amazon.com/dp/B0008GJRQY/?tag=mobygames02-20&amp;aod=1,shrek-superslam,amazon_ID,,4304,B0008GJRQY,,,,0,
9831, https://www.amazon.com/dp/B0008FU156/?tag=mobygames02-20&amp;aod=1,shrek-superslam__,amazon_ID,,3405,B0008FU156,,,,0,
9833, https://www.amazon.com/dp/B000063CJU/?tag=mobygames02-20&amp;aod=1,shrek-swamp-kart-speedway,amazon_ID,,3409,B000063CJU,,,,0,
9835, https://www.amazon.com/dp/B000OO7CNU/?tag=mobygames02-20&amp;aod=1,shrek-the-third__,amazon_ID,,3406,B000OO7CNU,,,,0,
9842, https://www.amazon.com/dp/B0002ML6Z4/?tag=mobygames02-20&amp;aod=1,sid-meiers-civilization-iii,amazon_ID,,1224,B0002ML6Z4,,,,0,
9844, https://www.amazon.com/dp/B000FEYG7O/?tag=mobygames02-20&amp;aod=1,sid-meiers-civilization-iv,amazon_ID,,1283,B000FEYG7O,,,,0,
9845, https://www.amazon.com/dp/B000BC38K6/?tag=mobygames02-20&amp;aod=1,sid-meiers-civilization-iv,amazon_ID,,1283,B000BC38K6,,,,0,
9859, https://www.amazon.com/dp/B00005BISM/?tag=mobygames02-20&amp;aod=1,side-pocket,amazon_ID,,414,B00005BISM,,,,0,
9863, https://www.amazon.com/dp/B000QY55DW/?tag=mobygames02-20&amp;aod=1,side-pocket,amazon_ID,,414,B000QY55DW,,,,0,
9869, https://www.amazon.com/dp/B00092A72A/?tag=mobygames02-20&amp;aod=1,sigma-star-saga,amazon_ID,,3410,B00092A72A,,,,0,
9871, https://www.amazon.com/dp/B0011BE3KA/?tag=mobygames02-20&amp;aod=1,silent-hill-0rigins,amazon_ID,,4166,B0011BE3KA,,,,0,
9875, https://www.amazon.com/dp/B00008DWT6/?tag=mobygames02-20&amp;aod=1,silent-hill-2,amazon_ID,,4001,B00008DWT6,,,,0,
9877, https://www.amazon.com/dp/B002CZ7FW2/?tag=mobygames02-20&amp;aod=1,silent-hill-shattered-memories,amazon_ID,,1341,B002CZ7FW2,,,,0,
9881, https://www.amazon.com/dp/B002CZ3SLO/?tag=mobygames02-20&amp;aod=1,silent-hill-shattered-memories,amazon_ID,,1341,B002CZ3SLO,,,,0,
9885, https://www.amazon.com/dp/B00006LEM4/?tag=mobygames02-20&amp;aod=1,silent-scope-3,amazon_ID,,4254,B00006LEM4,,,,0,
9888, https://www.amazon.com/dp/B00004UFLY/?tag=mobygames02-20&amp;aod=1,silent-scope,amazon_ID,,3411,B00004UFLY,,,,0,
9890, https://www.amazon.com/dp/B00006C293/?tag=mobygames02-20&amp;aod=1,silent-scope,amazon_ID,,3411,B00006C293,,,,0,
9892, https://www.amazon.com/dp/B00004U62Q/?tag=mobygames02-20&amp;aod=1,silent-scope,amazon_ID,,3411,B00004U62Q,,,,0,
9895, https://www.amazon.com/dp/B00003CWH5/?tag=mobygames02-20&amp;aod=1,sim-theme-park,amazon_ID,,430,B00003CWH5,,,,0,
9897, https://www.amazon.com/dp/B00004W4WI/?tag=mobygames02-20&amp;aod=1,sim-theme-park,amazon_ID,,430,B00004W4WI,,,,0,
9905, https://www.amazon.com/dp/B00001IVB4/?tag=mobygames02-20&amp;aod=1,sim-theme-park,amazon_ID,,430,B00001IVB4,,,,0,
9908, https://www.amazon.com/dp/B000LC6T20/?tag=mobygames02-20&amp;aod=1,simcity-2000,amazon_ID,,3412,B000LC6T20,,,,0,
9910, https://www.amazon.com/dp/B0000CDZBE/?tag=mobygames02-20&amp;aod=1,simcity-2000,amazon_ID,,3412,B0000CDZBE,,,,0,
9914, https://www.amazon.com/dp/B000038I9K/?tag=mobygames02-20&amp;aod=1,simcity-2000,amazon_ID,,3412,B000038I9K,,,,0,
9932, https://www.amazon.com/dp/B000095ZHA/?tag=mobygames02-20&amp;aod=1,simpsons-hit-run,amazon_ID,,4127,B000095ZHA,,,,0,
9934, https://www.amazon.com/dp/B000095ZH5/?tag=mobygames02-20&amp;aod=1,simpsons-hit-run,amazon_ID,,4127,B000095ZH5,,,,0,
9936, https://www.amazon.com/dp/B0000A0V3B/?tag=mobygames02-20&amp;aod=1,simpsons-hit-run,amazon_ID,,4127,B0000A0V3B,,,,0,
9942, https://www.amazon.com/dp/B00005R5PX/?tag=mobygames02-20&amp;aod=1,simpsons-road-rage,amazon_ID,,4120,B00005R5PX,,,,0,
9944, https://www.amazon.com/dp/B00005NN5A/?tag=mobygames02-20&amp;aod=1,simpsons-road-rage,amazon_ID,,4120,B00005NN5A,,,,0,
9946, https://www.amazon.com/dp/B00005O628/?tag=mobygames02-20&amp;aod=1,simpsons-road-rage,amazon_ID,,4120,B00005O628,,,,0,
9948, https://www.amazon.com/dp/B00008J2UZ/?tag=mobygames02-20&amp;aod=1,simpsons-road-rage_,amazon_ID,,3537,B00008J2UZ,,,,0,
9950, https://www.amazon.com/dp/B00005YKL1/?tag=mobygames02-20&amp;aod=1,simpsons-skateboarding,amazon_ID,,776,B00005YKL1,,,,0,
9952, https://www.amazon.com/dp/B000GOXVYM/?tag=mobygames02-20&amp;aod=1,sims-2-pets_,amazon_ID,,4330,B000GOXVYM,,,,0,
9954, https://www.amazon.com/dp/B000GQ1FVG/?tag=mobygames02-20&amp;aod=1,sims-2-pets_,amazon_ID,,4330,B000GQ1FVG,,,,0,
9958, https://www.amazon.com/dp/B000O656CW/?tag=mobygames02-20&amp;aod=1,sims-2-pets_,amazon_ID,,4330,B000O656CW,,,,0,
9962, https://www.amazon.com/dp/B000ANYFW6/?tag=mobygames02-20&amp;aod=1,sims-2___,amazon_ID,,3538,B000ANYFW6,,,,0,
9964, https://www.amazon.com/dp/B0000ARQMZ/?tag=mobygames02-20&amp;aod=1,sims-bustin-out,amazon_ID,,3540,B0000ARQMZ,,,,0,
9968, https://www.amazon.com/dp/B0012M8BWY/?tag=mobygames02-20&amp;aod=1,singstar-90s,amazon_ID,,#N/A,B0012M8BWY,,,,0,
9970, https://www.amazon.com/dp/B001I463QC/?tag=mobygames02-20&amp;aod=1,singstar-abba,amazon_ID,,4237,B001I463QC,,,,0,
9974, https://www.amazon.com/dp/B000SKSM0W/?tag=mobygames02-20&amp;aod=1,singstar-amped,amazon_ID,,4333,B000SKSM0W,,,,0,
9976, https://www.amazon.com/dp/B0009J1IK8/?tag=mobygames02-20&amp;aod=1,singstar-rocks_,amazon_ID,,668,B0009J1IK8,,,,0,
9978, https://www.amazon.com/dp/B00002ST4B/?tag=mobygames02-20&amp;aod=1,skate-or-die-bad-n-rad,amazon_ID,,2238,B00002ST4B,,,,0,
9986, https://www.amazon.com/dp/B00004SVUN/?tag=mobygames02-20&amp;aod=1,ski-or-die,amazon_ID,,1812,B00004SVUN,,,,0,
9996, https://www.amazon.com/dp/B00002ST22/?tag=mobygames02-20&amp;aod=1,small-soldiers_,amazon_ID,,2240,B00002ST22,,,,0,
9998, https://www.amazon.com/dp/B0001XAO7A/?tag=mobygames02-20&amp;aod=1,smash-court-tennis-pro-tournament-2,amazon_ID,,1431,B0001XAO7A,,,,0,
10003, https://www.amazon.com/dp/B00005V6C0/?tag=mobygames02-20&amp;aod=1,smashing-drive,amazon_ID,,3413,B00005V6C0,,,,0,
10005, https://www.amazon.com/dp/B00005YVU4/?tag=mobygames02-20&amp;aod=1,smashing-drive,amazon_ID,,3413,B00005YVU4,,,,0,
10007, https://www.amazon.com/dp/B000035YBC/?tag=mobygames02-20&amp;aod=1,smurfs,amazon_ID,,1142,B000035YBC,,,,0,
10009, https://www.amazon.com/dp/B00002ST23/?tag=mobygames02-20&amp;aod=1,smurfs__,amazon_ID,,2334,B00002ST23,,,,0,
10019, https://www.amazon.com/dp/B00070EBMG/?tag=mobygames02-20&amp;aod=1,snood-2-on-vacation,amazon_ID,,3416,B00070EBMG,,,,0,
10021, https://www.amazon.com/dp/B00070EBMQ/?tag=mobygames02-20&amp;aod=1,snood-2-on-vacation,amazon_ID,,3416,B00070EBMQ,,,,0,
10023, https://www.amazon.com/dp/B00005NPXX/?tag=mobygames02-20&amp;aod=1,snood_,amazon_ID,,3415,B00005NPXX,,,,0,
10027, https://www.amazon.com/dp/B000059Z7J/?tag=mobygames02-20&amp;aod=1,snoopy-tennis,amazon_ID,,2710,B000059Z7J,,,,0,
10029, https://www.amazon.com/dp/B000GURLIS/?tag=mobygames02-20&amp;aod=1,snoopy-vs-the-red-baron,amazon_ID,,721,B000GURLIS,,,,0,
